2026-01-09 08:55:00.022861,-10.9956,1.6856,-0.6076
2026-01-09 08:55:00.062542,-8.8984,3.1752,-4.116
2026-01-09 08:55:00.102224,-8.6044,2.0384,-5.1156
2026-01-09 08:55:00.141906,-9.1728,2.2148,-3.528
2026-01-09 08:55:00.181587,-9.1728,0.9408,-0.6272
2026-01-09 08:55:00.221269,-8.6828,1.7836,-0.9996
2026-01-09 08:55:00.26095,-8.7416,2.3912,-0.8232
2026-01-09 08:55:00.300631,-8.5848,3.4104,0.2744
2026-01-09 08:55:00.340313,-9.0552,2.8812,-0.0196
2026-01-09 08:55:00.379994,-9.898,2.5676,-1.2348
2026-01-09 08:55:00.419676,-10.1136,0.0784,-4.5472
2026-01-09 08:55:00.459358,-10.1332,-0.1764,-4.2924
2026-01-09 08:55:00.499039,-10.094,-0.0196,-3.7044
2026-01-09 08:55:00.53872,-9.9176,0.98,-2.0384
2026-01-09 08:55:00.578402,-8.6436,-2.7832,2.352
2026-01-09 08:55:00.618083,-6.7816,2.8812,0.0784
2026-01-09 08:55:00.657765,-7.7224,1.0976,-4.9392
2026-01-09 08:55:00.697446,-9.4668,3.9592,-4.6648
2026-01-09 08:55:00.737128,-9.5648,2.94,-3.0772
2026-01-09 08:55:00.776809,-8.2712,4.508,-2.352
2026-01-09 08:55:00.816491,-8.33,3.6652,-1.8032
2026-01-09 08:55:00.856172,-9.5648,2.5872,-1.0584
2026-01-09 08:55:00.895854,-10.6624,2.548,0.2744
2026-01-09 08:55:00.935535,-10.8976,3.7828,-0.2744
2026-01-09 08:55:00.975217,-10.5252,4.2924,-4.3316
2026-01-09 08:55:01.014899,-8.5064,1.5288,-7.7616
2026-01-09 08:55:01.05458,-9.1728,1.5876,-4.9
2026-01-09 08:55:01.094261,-8.9572,1.666,-2.7048
2026-01-09 08:55:01.133943,-8.0752,2.352,-0.2352
2026-01-09 08:55:01.173624,-7.9772,2.3716,-0.4116
2026-01-09 08:55:01.213306,-8.5848,2.6852,-0.4116
2026-01-09 08:55:01.252987,-11.2504,3.5672,-1.8032
2026-01-09 08:55:01.292669,-10.682,3.8024,-2.6068
2026-01-09 08:55:01.33235,-10.3684,3.626,-2.8224
2026-01-09 08:55:01.372032,-9.7216,3.0968,-2.9008
2026-01-09 08:55:01.411713,-8.8984,2.9204,-2.5872
2026-01-09 08:55:01.451395,-8.722,2.3716,-1.7052
2026-01-09 08:55:01.491076,-9.0944,2.2736,-0.5096
2026-01-09 08:55:01.530758,-9.5256,2.0384,-0.4508
2026-01-09 08:55:01.570439,-10.5056,2.3128,-0.392
2026-01-09 08:55:01.610121,-14.0336,3.3712,-0.5096
2026-01-09 08:55:01.649802,-11.564,12.0148,-18.1104
2026-01-09 08:55:01.689484,-9.3492,7.3696,-12.7008
2026-01-09 08:55:01.729165,-13.4848,5.2528,-1.7248
2026-01-09 08:55:01.768847,-9.702,4.2336,-0.7448
2026-01-09 08:55:01.808528,-7.8204,4.41,-0.8624
2026-01-09 08:55:01.84821,-6.4288,3.136,0.8232
2026-01-09 08:55:01.887891,-8.6828,3.332,0.8232
2026-01-09 08:55:01.927573,-10.5644,3.3124,0.5488
2026-01-09 08:55:01.967254,-12.6616,1.8816,-1.4112
2026-01-09 08:55:02.006936,-12.1912,3.0576,-6.4484
2026-01-09 08:55:02.046617,-9.8392,3.43,-6.6444
2026-01-09 08:55:02.086298,-9.7608,4.2728,-2.7048
2026-01-09 08:55:02.12598,-11.1132,3.9396,-1.274
2026-01-09 08:55:02.165662,-10.3684,3.8416,-0.2744
2026-01-09 08:55:02.205343,-8.8592,3.136,0.8232
2026-01-09 08:55:02.245025,-9.1924,2.45,0.7056
2026-01-09 08:55:02.284706,-9.6432,2.842,0.2352
2026-01-09 08:55:02.324388,-14.112,3.8808,-1.9208
2026-01-09 08:55:02.364069,-12.0932,4.1944,-5.8016
2026-01-09 08:55:02.40375,-9.2316,4.802,-9.3884
2026-01-09 08:55:02.443432,-8.7808,1.8032,-4.704
2026-01-09 08:55:02.483114,-9.8784,3.8024,-3.136
2026-01-09 08:55:02.522795,-8.4868,3.5476,-1.1564
2026-01-09 08:55:02.562477,-6.1936,3.4496,1.2936
2026-01-09 08:55:02.602158,-6.8012,3.43,0.9996
2026-01-09 08:55:02.64184,-7.6244,3.0968,0.5488
2026-01-09 08:55:02.681521,-9.5256,2.2344,-0.6664
2026-01-09 08:55:02.721203,-9.898,2.646,-4.0964
2026-01-09 08:55:02.760884,-8.2908,2.646,0.2352
2026-01-09 08:55:02.800565,-10.3488,3.2536,-1.96
2026-01-09 08:55:02.840247,-10.3096,3.332,-1.1956
2026-01-09 08:55:02.879928,-10.094,3.1164,-0.5096
2026-01-09 08:55:02.91961,-9.8784,3.9984,-0.1176
2026-01-09 08:55:02.959291,-9.5844,4.1356,-0.4508
2026-01-09 08:55:02.998973,-9.4668,4.2924,-0.8624
2026-01-09 08:55:03.038655,-9.3296,3.2536,-1.7248
2026-01-09 08:55:03.078336,-8.9768,2.4108,-1.4896
2026-01-09 08:55:03.118018,-9.2708,1.1956,-1.2152
2026-01-09 08:55:03.157699,-12.2304,0.7448,-1.8816
2026-01-09 08:55:03.19738,-11.9364,1.5876,-2.4108
2026-01-09 08:55:03.237062,-10.9172,3.9788,-4.7236
2026-01-09 08:55:03.276743,-9.2512,1.6072,-7.4872
2026-01-09 08:55:03.316425,-9.8392,2.7636,-4.508
2026-01-09 08:55:03.356107,-8.9768,2.45,-2.1756
2026-01-09 08:55:03.395788,-7.6048,1.1368,-0.1176
2026-01-09 08:55:03.435469,-7.1932,0.9408,-0.1568
2026-01-09 08:55:03.475151,-8.1144,0.8036,-0.1764
2026-01-09 08:55:03.514832,-10.388,1.4112,-1.5288
2026-01-09 08:55:03.554514,-10.3684,2.4892,-4.9
2026-01-09 08:55:03.594195,-10.2704,1.9992,-4.9588
2026-01-09 08:55:03.633877,-10.0352,2.2344,-3.4496
2026-01-09 08:55:03.673558,-9.9176,2.352,-2.4696
2026-01-09 08:55:03.71324,-10.2312,2.8616,-1.3916
2026-01-09 08:55:03.752921,-8.5848,1.8424,-0.1176
2026-01-09 08:55:03.792603,-9.1532,2.1364,-0.5684
2026-01-09 08:55:03.832284,-8.7612,2.1168,-2.4696
2026-01-09 08:55:03.871966,-9.0944,0.6664,-1.4112
2026-01-09 08:55:03.911648,-9.7608,1.3132,-1.7052
2026-01-09 08:55:03.951329,-10.2116,1.7836,-1.9012
2026-01-09 08:55:03.99101,-9.8784,1.7248,-3.332
2026-01-09 08:55:04.030692,-9.6824,2.2344,-3.3712
2026-01-09 08:55:04.070373,-9.408,2.5284,-2.058
2026-01-09 08:55:04.110055,-9.0552,1.9992,-0.3528
2026-01-09 08:55:04.149736,-9.3884,1.5484,-1.0584
2026-01-09 08:55:04.189418,-9.6236,1.176,-1.7248
2026-01-09 08:55:04.229099,-9.2904,0.7056,-2.548
2026-01-09 08:55:04.268781,-9.5256,1.1564,-2.6068
2026-01-09 08:55:04.308462,-8.9572,1.5484,-2.4696
2026-01-09 08:55:04.348144,-6.7816,3.9592,-0.588
2026-01-09 08:55:04.387825,-8.2516,4.9784,-0.098
2026-01-09 08:55:04.427507,-10.2312,4.9196,0.2548
2026-01-09 08:55:04.467188,-6.0368,2.1168,-1.176
2026-01-09 08:55:04.50687,-8.918,1.6072,-1.1956
2026-01-09 08:55:04.546551,-12.7792,0.5488,-1.47
2026-01-09 08:55:04.586233,-12.5832,-3.136,-3.332
2026-01-09 08:55:04.625914,-10.1724,-1.96,-5.782
2026-01-09 08:55:04.665596,-8.7612,-2.352,-5.0176
2026-01-09 08:55:04.705277,-10.4664,3.2536,-0.784
2026-01-09 08:55:04.744959,-9.1532,3.3908,0
2026-01-09 08:55:04.78464,-8.232,3.7044,0.5684
2026-01-09 08:55:04.824322,-8.232,3.4888,0.7056
2026-01-09 08:55:04.864003,-8.5456,3.7044,-1.2152
2026-01-09 08:55:04.903685,-9.3688,2.6852,-2.254
2026-01-09 08:55:04.943366,-11.172,0.7056,-0.4704
2026-01-09 08:55:04.983048,-10.7016,0.9016,-0.8036
2026-01-09 08:55:05.022729,-10.2704,1.3328,-0.8624
2026-01-09 08:55:05.062411,-10.0352,1.2544,-1.0192
2026-01-09 08:55:05.102092,-10.0744,1.3328,-1.1172
2026-01-09 08:55:05.141774,-10.29,1.3524,-0.8036
2026-01-09 08:55:05.181455,-12.1128,2.0776,-1.4504
2026-01-09 08:55:05.221137,-11.4464,1.7444,-2.0776
2026-01-09 08:55:05.260818,-10.0156,1.4504,-2.156
2026-01-09 08:55:05.300499,-8.7024,1.7248,-1.2152
2026-01-09 08:55:05.340181,-8.428,1.7444,-1.0388
2026-01-09 08:55:05.379863,-8.134,1.0388,-0.6468
2026-01-09 08:55:05.419544,-9.7608,1.0584,-0.4312
2026-01-09 08:55:05.459226,-11.0544,1.862,-0.588
2026-01-09 08:55:05.498907,-12.152,2.5284,-2.1756
2026-01-09 08:55:05.538589,-7.84,5.3704,-7.6048
2026-01-09 08:55:05.57827,-7.84,3.3516,-7.1148
2026-01-09 08:55:05.617952,-8.7416,2.94,-4.1748
2026-01-09 08:55:05.657633,-7.0952,1.8424,0
